"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:39:22,694 kB/s,5.49 MB/s,2.34 MB/s,207 B/s,1.53 kB/s,1.31 MB/s,118 MB/s
2025-04-23 20:39:24,715 kB/s,5.49 MB/s,2.35 MB/s,198 B/s,1.53 kB/s,1.30 MB/s,120 MB/s
2025-04-23 20:39:26,716 kB/s,5.53 MB/s,2.32 MB/s,464 B/s,2.02 kB/s,1.30 MB/s,119 MB/s
2025-04-23 20:39:28,732 kB/s,5.57 MB/s,2.45 MB/s,396 B/s,1.70 kB/s,1.35 MB/s,123 MB/s
2025-04-23 20:39:30,703 kB/s,5.61 MB/s,2.43 MB/s,470 B/s,1.54 kB/s,1.30 MB/s,119 MB/s
2025-04-23 20:39:32,726 kB/s,5.63 MB/s,2.44 MB/s,197 B/s,1.80 kB/s,1.30 MB/s,123 MB/s
2025-04-23 20:39:34,704 kB/s,5.33 MB/s,2.31 MB/s,432 B/s,1.99 kB/s,1.31 MB/s,119 MB/s
2025-04-23 20:39:36,717 kB/s,5.37 MB/s,2.36 MB/s,362 B/s,2.07 kB/s,1.32 MB/s,119 MB/s
2025-04-23 20:39:38,725 kB/s,5.65 MB/s,2.37 MB/s,349 B/s,2.32 kB/s,1.35 MB/s,123 MB/s
2025-04-23 20:39:40,722 kB/s,5.39 MB/s,2.34 MB/s,448 B/s,1.72 kB/s,1.26 MB/s,124 MB/s
2025-04-23 20:39:42,716 kB/s,5.40 MB/s,2.31 MB/s,115 B/s,1.82 kB/s,1.28 MB/s,118 MB/s
2025-04-23 20:39:44,737 kB/s,5.77 MB/s,2.44 MB/s,208 B/s,1.47 kB/s,1.35 MB/s,123 MB/s
2025-04-23 20:39:46,713 kB/s,5.38 MB/s,2.38 MB/s,458 B/s,1.69 kB/s,1.29 MB/s,121 MB/s
2025-04-23 20:39:48,708 kB/s,5.51 MB/s,2.36 MB/s,0 B/s,2.53 kB/s,1.30 MB/s,119 MB/s
2025-04-23 20:39:50,705 kB/s,5.47 MB/s,2.35 MB/s,208 B/s,1.42 kB/s,1.31 MB/s,120 MB/s
2025-04-23 20:39:52,724 kB/s,5.44 MB/s,1.92 MB/s,385 B/s,1.74 kB/s,846 kB/s,43.7 MB/s
2025-04-23 20:39:54,92.4 kB/s,169 B/s,239 B/s,283 B/s,2.13 kB/s,310 B/s,797 B/s
2025-04-23 20:39:56,0 B/s,0 B/s,242 B/s,533 B/s,1.66 kB/s,124 B/s,801 B/s
2025-04-23 20:39:58,0 B/s,122 B/s,273 B/s,500 B/s,2.48 kB/s,167 B/s,899 B/s
2025-04-23 20:40:00,0 B/s,116 B/s,236 B/s,111 B/s,2.43 kB/s,183 B/s,117 B/s
2025-04-23 20:40:02,0 B/s,0 B/s,154 B/s,374 B/s,1.66 kB/s,133 B/s,154 B/s
2025-04-23 20:40:04,0 B/s,155 B/s,168 B/s,130 B/s,1.52 kB/s,247 B/s,577 B/s
2025-04-23 20:40:06,0 B/s,0 B/s,153 B/s,488 B/s,1.87 kB/s,323 B/s,690 B/s
2025-04-23 20:40:08,0 B/s,181 B/s,189 B/s,370 B/s,1.97 kB/s,130 B/s,143 B/s
2025-04-23 20:40:10,0 B/s,0 B/s,188 B/s,328 B/s,1.85 kB/s,177 B/s,828 B/s
2025-04-23 20:40:12,0 B/s,711 B/s,162 B/s,160 B/s,2.03 kB/s,154 B/s,4.11 kB/s
2025-04-23 20:40:14,0 B/s,129 B/s,147 B/s,269 B/s,1.66 kB/s,284 B/s,605 B/s
