"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 20:07:20,221 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:22,221 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:24,221 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:26,222 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:28,222 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:30,222 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:32,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:34,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:36,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:38,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:40,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:42,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.36 GiB,2.53 GiB
2025-04-23 20:07:44,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:46,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:48,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:50,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:52,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,512 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:54,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,512 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:56,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:07:58,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:08:00,223 MiB,1.34 GiB,1.21 GiB,1.02 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:08:02,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.37 GiB,2.53 GiB
2025-04-23 20:08:04,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:08:06,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:08:08,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:08:10,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:08:12,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
2025-04-23 20:08:14,223 MiB,1.34 GiB,1.21 GiB,1.03 GiB,511 MiB,1.35 GiB,2.53 GiB
