"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:54:52,284 kB/s,837 kB/s,8.06 MB/s,16.8 kB/s,1.22 kB/s,313 kB/s,12.0 MB/s
2025-04-23 22:54:56,319 kB/s,988 kB/s,9.38 MB/s,29.9 kB/s,1.65 kB/s,306 kB/s,12.2 MB/s
2025-04-23 22:55:00,253 kB/s,784 kB/s,6.82 MB/s,23.4 kB/s,1.54 kB/s,295 kB/s,10.0 MB/s
2025-04-23 22:55:04,257 kB/s,817 kB/s,7.59 MB/s,25.5 kB/s,1.34 kB/s,271 kB/s,10.3 MB/s
2025-04-23 22:55:08,263 kB/s,858 kB/s,7.58 MB/s,23.2 kB/s,1.65 kB/s,299 kB/s,12.2 MB/s
2025-04-23 22:55:12,242 kB/s,764 kB/s,6.82 MB/s,23.2 kB/s,1.42 kB/s,292 kB/s,9.90 MB/s
2025-04-23 22:55:16,269 kB/s,821 kB/s,7.54 MB/s,26.1 kB/s,1.70 kB/s,269 kB/s,10.8 MB/s
2025-04-23 22:55:20,298 kB/s,883 kB/s,8.11 MB/s,28.8 kB/s,1.19 kB/s,277 kB/s,12.3 MB/s
2025-04-23 22:55:24,273 kB/s,794 kB/s,6.52 MB/s,23.3 kB/s,723 B/s,282 kB/s,9.94 MB/s
2025-04-23 22:55:28,270 kB/s,881 kB/s,8.65 MB/s,27.5 kB/s,1.24 kB/s,278 kB/s,11.5 MB/s
2025-04-23 22:55:32,265 kB/s,841 kB/s,7.31 MB/s,24.7 kB/s,769 B/s,309 kB/s,10.5 MB/s
2025-04-23 22:55:36,267 kB/s,829 kB/s,7.61 MB/s,27.9 kB/s,1.30 kB/s,312 kB/s,10.8 MB/s
2025-04-23 22:55:40,278 kB/s,1.01 MB/s,7.61 MB/s,25.9 kB/s,1.24 kB/s,308 kB/s,12.6 MB/s
2025-04-23 22:55:44,229 kB/s,895 kB/s,6.58 MB/s,27.5 kB/s,846 B/s,267 kB/s,10.3 MB/s
2025-04-23 22:55:48,260 kB/s,747 kB/s,7.22 MB/s,25.9 kB/s,988 B/s,290 kB/s,10.1 MB/s
2025-04-23 22:55:52,278 kB/s,915 kB/s,7.79 MB/s,30.2 kB/s,821 B/s,292 kB/s,11.7 MB/s
2025-04-23 22:55:56,252 kB/s,778 kB/s,7.53 MB/s,27.5 kB/s,1.57 kB/s,291 kB/s,10.1 MB/s
2025-04-23 22:56:00,252 kB/s,801 kB/s,6.84 MB/s,26.2 kB/s,1.67 kB/s,267 kB/s,9.70 MB/s
2025-04-23 22:56:04,262 kB/s,894 kB/s,7.70 MB/s,29.1 kB/s,1.48 kB/s,308 kB/s,11.7 MB/s
2025-04-23 22:56:08,256 kB/s,884 kB/s,7.02 MB/s,22.4 kB/s,1.12 kB/s,291 kB/s,10.6 MB/s
2025-04-23 22:56:12,252 kB/s,845 kB/s,8.15 MB/s,23.4 kB/s,1.09 kB/s,307 kB/s,11.6 MB/s
2025-04-23 22:56:16,256 kB/s,884 kB/s,7.48 MB/s,28.2 kB/s,1.32 kB/s,282 kB/s,11.9 MB/s
2025-04-23 22:56:20,260 kB/s,771 kB/s,7.05 MB/s,24.6 kB/s,990 B/s,302 kB/s,10.6 MB/s
2025-04-23 22:56:24,280 kB/s,849 kB/s,7.75 MB/s,28.2 kB/s,1.57 kB/s,263 kB/s,11.5 MB/s
2025-04-23 22:56:28,268 kB/s,822 kB/s,8.02 MB/s,24.0 kB/s,1.71 kB/s,305 kB/s,11.0 MB/s
2025-04-23 22:56:32,226 kB/s,751 kB/s,6.03 MB/s,21.0 kB/s,1.51 kB/s,339 kB/s,9.16 MB/s
2025-04-23 22:56:36,305 kB/s,972 kB/s,9.50 MB/s,33.7 kB/s,1.07 kB/s,287 kB/s,12.6 MB/s
2025-04-23 22:56:40,292 kB/s,829 kB/s,7.82 MB/s,22.8 kB/s,1.61 kB/s,299 kB/s,11.6 MB/s
2025-04-23 22:56:44,257 kB/s,769 kB/s,7.66 MB/s,24.2 kB/s,1.13 kB/s,328 kB/s,11.0 MB/s
2025-04-23 22:56:48,322 kB/s,1000 kB/s,9.49 MB/s,30.1 kB/s,1.66 kB/s,297 kB/s,13.3 MB/s
2025-04-23 22:56:52,246 kB/s,846 kB/s,6.96 MB/s,23.6 kB/s,1.21 kB/s,319 kB/s,9.46 MB/s
2025-04-23 22:56:56,275 kB/s,900 kB/s,7.89 MB/s,29.5 kB/s,820 B/s,290 kB/s,11.5 MB/s
2025-04-23 22:57:00,302 kB/s,952 kB/s,9.23 MB/s,30.7 kB/s,765 B/s,325 kB/s,13.3 MB/s
2025-04-23 22:57:04,244 kB/s,778 kB/s,6.83 MB/s,24.9 kB/s,1.72 kB/s,294 kB/s,10.8 MB/s
2025-04-23 22:57:08,256 kB/s,818 kB/s,7.28 MB/s,26.3 kB/s,1.19 kB/s,294 kB/s,10.2 MB/s
2025-04-23 22:57:12,279 kB/s,979 kB/s,7.63 MB/s,23.9 kB/s,1.23 kB/s,313 kB/s,12.4 MB/s
2025-04-23 22:57:16,259 kB/s,864 kB/s,7.13 MB/s,25.2 kB/s,1.52 kB/s,310 kB/s,11.3 MB/s
2025-04-23 22:57:20,260 kB/s,870 kB/s,8.29 MB/s,27.9 kB/s,1.80 kB/s,284 kB/s,12.9 MB/s
2025-04-23 22:57:24,254 kB/s,833 kB/s,6.39 MB/s,23.3 kB/s,1.43 kB/s,291 kB/s,11.1 MB/s
2025-04-23 22:57:28,263 kB/s,860 kB/s,6.35 MB/s,22.1 kB/s,687 B/s,296 kB/s,11.5 MB/s
2025-04-23 22:57:32,268 kB/s,857 kB/s,7.76 MB/s,28.4 kB/s,663 B/s,258 kB/s,12.0 MB/s
2025-04-23 22:57:36,0 B/s,1.03 kB/s,402 B/s,3.74 kB/s,1.64 kB/s,386 B/s,677 B/s
2025-04-23 22:57:40,0 B/s,213 B/s,225 B/s,607 B/s,1.56 kB/s,180 B/s,234 B/s
2025-04-23 22:57:44,0 B/s,242 B/s,232 B/s,455 B/s,1.08 kB/s,431 B/s,1.24 kB/s
2025-04-23 22:57:48,0 B/s,289 B/s,444 B/s,448 B/s,1.89 kB/s,226 B/s,866 B/s
2025-04-23 22:57:52,0 B/s,464 B/s,233 B/s,897 B/s,940 B/s,348 B/s,1.10 kB/s
2025-04-23 22:57:56,0 B/s,4.07 kB/s,323 B/s,529 B/s,1.85 kB/s,411 B/s,63.6 B/s
2025-04-23 22:58:00,0 B/s,226 B/s,247 B/s,238 B/s,1.58 kB/s,272 B/s,234 B/s
2025-04-23 22:58:04,0 B/s,313 B/s,247 B/s,241 B/s,767 B/s,388 B/s,691 B/s
2025-04-23 22:58:08,0 B/s,212 B/s,523 B/s,626 B/s,1.62 kB/s,401 B/s,1.17 kB/s
2025-04-23 22:58:12,0 B/s,0 B/s,229 B/s,494 B/s,1.15 kB/s,206 B/s,322 B/s
2025-04-23 22:58:16,0 B/s,0 B/s,258 B/s,619 B/s,1.26 kB/s,194 B/s,1.23 kB/s
2025-04-23 22:58:20,0 B/s,216 B/s,306 B/s,672 B/s,1.49 kB/s,263 B/s,1.12 kB/s
2025-04-23 22:58:24,0 B/s,239 B/s,192 B/s,572 B/s,1.12 kB/s,522 B/s,0 B/s
2025-04-23 22:58:28,0 B/s,250 B/s,327 B/s,0 B/s,799 B/s,310 B/s,386 B/s
2025-04-23 22:58:32,0 B/s,0 B/s,351 B/s,310 B/s,1.24 kB/s,216 B/s,236 B/s
2025-04-23 22:58:36,0 B/s,0 B/s,363 B/s,669 B/s,1.35 kB/s,0 B/s,1.03 kB/s
2025-04-23 22:58:40,0 B/s,281 B/s,398 B/s,628 B/s,1.81 kB/s,0 B/s,915 B/s
