"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:58:12,0 B/s,0 B/s,118 B/s,362 B/s,1.88 kB/s,151 B/s,166 B/s
2025-04-23 22:58:16,0 B/s,0 B/s,189 B/s,401 B/s,1.78 kB/s,143 B/s,905 B/s
2025-04-23 22:58:20,0 B/s,108 B/s,224 B/s,435 B/s,2.11 kB/s,193 B/s,823 B/s
2025-04-23 22:58:24,0 B/s,120 B/s,141 B/s,371 B/s,1.53 kB/s,324 B/s,0 B/s
2025-04-23 22:58:28,0 B/s,125 B/s,264 B/s,0 B/s,1.42 kB/s,228 B/s,199 B/s
2025-04-23 22:58:32,0 B/s,0 B/s,181 B/s,155 B/s,1.63 kB/s,158 B/s,122 B/s
2025-04-23 22:58:36,0 B/s,0 B/s,187 B/s,490 B/s,1.84 kB/s,0 B/s,828 B/s
2025-04-23 22:58:40,0 B/s,141 B/s,246 B/s,461 B/s,2.46 kB/s,0 B/s,673 B/s
2025-04-23 22:58:44,0 B/s,120 B/s,112 B/s,201 B/s,2.24 kB/s,266 B/s,724 B/s
2025-04-23 22:58:48,0 B/s,123 B/s,270 B/s,0 B/s,1.96 kB/s,137 B/s,826 B/s
2025-04-23 22:58:52,0 B/s,156 B/s,179 B/s,318 B/s,2.32 kB/s,163 B/s,191 B/s
2025-04-23 22:58:56,0 B/s,144 B/s,188 B/s,492 B/s,1.58 kB/s,0 B/s,796 B/s
2025-04-23 22:59:00,0 B/s,191 B/s,155 B/s,465 B/s,1.82 kB/s,197 B/s,128 B/s
2025-04-23 22:59:04,0 B/s,129 B/s,146 B/s,190 B/s,1.96 kB/s,199 B/s,946 B/s
2025-04-23 22:59:08,0 B/s,130 B/s,150 B/s,470 B/s,2.60 kB/s,167 B/s,173 B/s
2025-04-23 22:59:12,0 B/s,0 B/s,314 B/s,221 B/s,1.84 kB/s,387 B/s,121 B/s
2025-04-23 22:59:16,15.5 kB/s,318 kB/s,29.9 kB/s,392 B/s,2.01 kB/s,121 kB/s,4.21 MB/s
2025-04-23 22:59:20,51.2 kB/s,851 kB/s,254 kB/s,59.0 kB/s,2.06 kB/s,253 kB/s,9.96 MB/s
2025-04-23 22:59:24,53.6 kB/s,755 kB/s,225 kB/s,53.9 kB/s,1.86 kB/s,241 kB/s,9.46 MB/s
2025-04-23 22:59:28,40.0 kB/s,291 kB/s,72.1 kB/s,18.8 kB/s,2.72 kB/s,317 kB/s,3.02 MB/s
2025-04-23 22:59:32,37.7 kB/s,197 kB/s,49.3 kB/s,4.68 kB/s,1.74 kB/s,162 kB/s,1.55 MB/s
2025-04-23 22:59:36,42.7 kB/s,327 kB/s,115 kB/s,17.4 kB/s,2.02 kB/s,215 kB/s,3.57 MB/s
2025-04-23 22:59:40,51.4 kB/s,706 kB/s,246 kB/s,60.5 kB/s,2.39 kB/s,248 kB/s,9.62 MB/s
2025-04-23 22:59:44,50.9 kB/s,733 kB/s,176 kB/s,37.3 kB/s,2.27 kB/s,208 kB/s,7.83 MB/s
2025-04-23 22:59:48,45.9 kB/s,432 kB/s,95.9 kB/s,20.7 kB/s,2.48 kB/s,263 kB/s,2.38 MB/s
2025-04-23 22:59:52,40.9 kB/s,266 kB/s,69.1 kB/s,17.8 kB/s,2.28 kB/s,203 kB/s,2.15 MB/s
2025-04-23 22:59:56,42.4 kB/s,460 kB/s,125 kB/s,25.0 kB/s,2.24 kB/s,213 kB/s,3.54 MB/s
2025-04-23 23:00:00,51.1 kB/s,839 kB/s,230 kB/s,68.4 kB/s,2.49 kB/s,249 kB/s,9.28 MB/s
2025-04-23 23:00:04,48.1 kB/s,437 kB/s,136 kB/s,50.0 kB/s,2.53 kB/s,212 kB/s,5.46 MB/s
2025-04-23 23:00:08,41.2 kB/s,365 kB/s,78.6 kB/s,17.8 kB/s,1.55 kB/s,213 kB/s,2.63 MB/s
2025-04-23 23:00:12,42.9 kB/s,366 kB/s,109 kB/s,15.4 kB/s,1.76 kB/s,216 kB/s,2.97 MB/s
2025-04-23 23:00:16,48.3 kB/s,478 kB/s,151 kB/s,30.7 kB/s,2.49 kB/s,195 kB/s,5.75 MB/s
2025-04-23 23:00:20,51.1 kB/s,816 kB/s,233 kB/s,56.3 kB/s,1.70 kB/s,263 kB/s,8.89 MB/s
2025-04-23 23:00:24,45.9 kB/s,453 kB/s,121 kB/s,34.0 kB/s,2.11 kB/s,198 kB/s,5.05 MB/s
2025-04-23 23:00:28,42.0 kB/s,341 kB/s,129 kB/s,19.1 kB/s,2.14 kB/s,238 kB/s,3.75 MB/s
2025-04-23 23:00:32,44.6 kB/s,447 kB/s,139 kB/s,21.9 kB/s,1.63 kB/s,208 kB/s,4.43 MB/s
2025-04-23 23:00:36,49.7 kB/s,618 kB/s,187 kB/s,31.4 kB/s,2.16 kB/s,233 kB/s,6.72 MB/s
2025-04-23 23:00:40,48.8 kB/s,671 kB/s,180 kB/s,41.1 kB/s,2.18 kB/s,239 kB/s,7.62 MB/s
2025-04-23 23:00:44,44.8 kB/s,347 kB/s,106 kB/s,27.2 kB/s,2.24 kB/s,247 kB/s,4.05 MB/s
2025-04-23 23:00:48,43.2 kB/s,370 kB/s,112 kB/s,24.8 kB/s,2.62 kB/s,215 kB/s,3.56 MB/s
2025-04-23 23:00:52,44.4 kB/s,364 kB/s,119 kB/s,27.5 kB/s,2.31 kB/s,165 kB/s,4.29 MB/s
2025-04-23 23:00:56,50.6 kB/s,675 kB/s,197 kB/s,42.1 kB/s,1.53 kB/s,266 kB/s,8.08 MB/s
2025-04-23 23:01:00,48.3 kB/s,625 kB/s,163 kB/s,37.1 kB/s,1.86 kB/s,274 kB/s,6.20 MB/s
2025-04-23 23:01:04,43.1 kB/s,312 kB/s,114 kB/s,18.1 kB/s,1.19 kB/s,192 kB/s,3.31 MB/s
2025-04-23 23:01:08,45.5 kB/s,428 kB/s,120 kB/s,27.8 kB/s,1.92 kB/s,284 kB/s,3.79 MB/s
2025-04-23 23:01:12,45.0 kB/s,579 kB/s,162 kB/s,31.0 kB/s,1.67 kB/s,191 kB/s,6.17 MB/s
2025-04-23 23:01:16,50.2 kB/s,649 kB/s,195 kB/s,48.6 kB/s,1.82 kB/s,253 kB/s,8.00 MB/s
2025-04-23 23:01:20,47.1 kB/s,538 kB/s,156 kB/s,30.4 kB/s,2.59 kB/s,216 kB/s,5.45 MB/s
2025-04-23 23:01:24,43.5 kB/s,317 kB/s,114 kB/s,18.3 kB/s,2.12 kB/s,215 kB/s,3.43 MB/s
2025-04-23 23:01:28,44.0 kB/s,417 kB/s,129 kB/s,24.3 kB/s,1.59 kB/s,219 kB/s,4.05 MB/s
2025-04-23 23:01:32,45.5 kB/s,623 kB/s,176 kB/s,40.8 kB/s,1.70 kB/s,242 kB/s,6.96 MB/s
2025-04-23 23:01:36,50.2 kB/s,721 kB/s,179 kB/s,52.3 kB/s,1.66 kB/s,260 kB/s,7.95 MB/s
2025-04-23 23:01:40,45.2 kB/s,366 kB/s,110 kB/s,21.6 kB/s,1.53 kB/s,190 kB/s,4.41 MB/s
2025-04-23 23:01:44,41.7 kB/s,293 kB/s,87.8 kB/s,21.8 kB/s,2.10 kB/s,172 kB/s,2.38 MB/s
2025-04-23 23:01:48,44.8 kB/s,458 kB/s,149 kB/s,29.9 kB/s,1.38 kB/s,216 kB/s,4.99 MB/s
2025-04-23 23:01:52,47.4 kB/s,637 kB/s,198 kB/s,43.6 kB/s,1.32 kB/s,231 kB/s,7.07 MB/s
2025-04-23 23:01:56,49.1 kB/s,583 kB/s,173 kB/s,38.9 kB/s,1.70 kB/s,249 kB/s,6.85 MB/s
2025-04-23 23:02:00,44.0 kB/s,298 kB/s,86.6 kB/s,20.2 kB/s,2.14 kB/s,177 kB/s,4.00 MB/s
2025-04-23 23:02:04,44.1 kB/s,400 kB/s,120 kB/s,17.9 kB/s,1.82 kB/s,223 kB/s,3.92 MB/s
2025-04-23 23:02:08,47.1 kB/s,555 kB/s,175 kB/s,28.8 kB/s,2.08 kB/s,239 kB/s,5.76 MB/s
2025-04-23 23:02:12,50.7 kB/s,584 kB/s,194 kB/s,38.8 kB/s,1.98 kB/s,258 kB/s,7.40 MB/s
2025-04-23 23:02:16,46.8 kB/s,475 kB/s,144 kB/s,44.9 kB/s,2.04 kB/s,260 kB/s,5.71 MB/s
2025-04-23 23:02:20,42.5 kB/s,375 kB/s,98.7 kB/s,25.6 kB/s,2.32 kB/s,189 kB/s,2.66 MB/s
2025-04-23 23:02:24,44.5 kB/s,521 kB/s,113 kB/s,28.8 kB/s,2.25 kB/s,205 kB/s,4.64 MB/s
2025-04-23 23:02:28,47.0 kB/s,624 kB/s,183 kB/s,45.0 kB/s,1.49 kB/s,242 kB/s,6.42 MB/s
