"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:54:58,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:00,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:02,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:04,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:06,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:08,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:10,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:12,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:14,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:16,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:18,318 MiB,1.41 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:20,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:22,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:24,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:26,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:28,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:30,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:32,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:34,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:36,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:38,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:40,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:42,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:44,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:46,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:48,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:50,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:52,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:54,318 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:56,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:55:58,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:00,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:02,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:04,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:06,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:08,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:10,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:12,318 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:14,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:16,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:18,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:20,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:22,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:24,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:26,319 MiB,1.42 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:28,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:30,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:32,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:34,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
2025-04-23 22:56:36,319 MiB,1.40 GiB,1.30 GiB,1.05 GiB,513 MiB,1.48 GiB,2.55 GiB
