"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:57:54,1.99 MB/s,6.37 MB/s,55.5 MB/s,183 kB/s,1.57 kB/s,2.15 MB/s,86.4 MB/s
2025-04-23 19:57:56,2.04 MB/s,6.21 MB/s,58.5 MB/s,210 kB/s,806 B/s,2.21 MB/s,82.2 MB/s
2025-04-23 19:57:58,1.99 MB/s,6.77 MB/s,63.6 MB/s,188 kB/s,1.58 kB/s,2.17 MB/s,87.8 MB/s
2025-04-23 19:58:00,2.11 MB/s,6.41 MB/s,58.0 MB/s,193 kB/s,1.80 kB/s,2.34 MB/s,88.5 MB/s
2025-04-23 19:58:02,1.96 MB/s,6.01 MB/s,53.8 MB/s,177 kB/s,797 B/s,2.17 MB/s,79.5 MB/s
2025-04-23 19:58:04,1.97 MB/s,6.13 MB/s,58.2 MB/s,193 kB/s,1.44 kB/s,2.21 MB/s,82.0 MB/s
2025-04-23 19:58:06,2.08 MB/s,6.54 MB/s,58.8 MB/s,194 kB/s,992 B/s,2.31 MB/s,86.7 MB/s
2025-04-23 19:58:08,1.89 MB/s,5.95 MB/s,53.9 MB/s,184 kB/s,1.42 kB/s,2.09 MB/s,87.5 MB/s
2025-04-23 19:58:10,2.08 MB/s,6.22 MB/s,58.4 MB/s,188 kB/s,1.49 kB/s,2.20 MB/s,85.9 MB/s
2025-04-23 19:58:12,1.87 MB/s,6.29 MB/s,54.3 MB/s,157 kB/s,901 B/s,1.84 MB/s,78.3 MB/s
2025-04-23 19:58:14,1.91 MB/s,5.41 MB/s,55.0 MB/s,174 kB/s,1.03 kB/s,2.13 MB/s,78.1 MB/s
2025-04-23 19:58:16,1.95 MB/s,5.86 MB/s,53.4 MB/s,177 kB/s,1.24 kB/s,2.03 MB/s,78.4 MB/s
2025-04-23 19:58:18,1.92 MB/s,5.85 MB/s,52.6 MB/s,163 kB/s,1.53 kB/s,2.29 MB/s,77.5 MB/s
2025-04-23 19:58:20,1.93 MB/s,5.76 MB/s,53.8 MB/s,179 kB/s,746 B/s,2.01 MB/s,77.8 MB/s
2025-04-23 19:58:22,1.85 MB/s,5.82 MB/s,53.3 MB/s,172 kB/s,1.38 kB/s,2.11 MB/s,79.7 MB/s
2025-04-23 19:58:24,1.77 MB/s,6.13 MB/s,49.7 MB/s,163 kB/s,1.19 kB/s,1.90 MB/s,75.8 MB/s
2025-04-23 19:58:26,1.83 MB/s,5.95 MB/s,53.4 MB/s,169 kB/s,1.72 kB/s,2.07 MB/s,78.8 MB/s
2025-04-23 19:58:28,1.99 MB/s,6.34 MB/s,54.5 MB/s,179 kB/s,1.64 kB/s,2.06 MB/s,84.7 MB/s
2025-04-23 19:58:30,1.98 MB/s,5.95 MB/s,53.9 MB/s,177 kB/s,1.59 kB/s,2.13 MB/s,79.0 MB/s
2025-04-23 19:58:32,1.72 MB/s,5.54 MB/s,49.3 MB/s,170 kB/s,974 B/s,2.01 MB/s,73.6 MB/s
2025-04-23 19:58:34,1.85 MB/s,5.78 MB/s,52.4 MB/s,162 kB/s,1.25 kB/s,2.10 MB/s,74.9 MB/s
2025-04-23 19:58:36,1.96 MB/s,6.19 MB/s,55.1 MB/s,172 kB/s,1.41 kB/s,2.22 MB/s,76.8 MB/s
2025-04-23 19:58:38,1.72 MB/s,5.60 MB/s,49.4 MB/s,157 kB/s,1.65 kB/s,1.85 MB/s,69.5 MB/s
2025-04-23 19:58:40,1.81 MB/s,5.64 MB/s,53.0 MB/s,159 kB/s,943 B/s,1.95 MB/s,71.3 MB/s
